Directory,DateTimeOriginal,FileName,species,count,juvenile,moving,resting,eating,standing,interacting,male
E04/E04_R1/101NIKON,6/22/18 6:51,EK001790.JPG,warthog,1,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:55,EK001791.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:55,EK001792.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:56,EK001793.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:56,EK001794.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:57,EK001795.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:57,EK001796.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:57,EK001797.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:57,EK001798.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:58,EK001799.JPG,warthog,2,0,1,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:58,EK001800.JPG,warthog,2,0,1,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:59,EK001801.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 6:59,EK001802.JPG,warthog,2,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/22/18 7:06,EK001803.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 7:06,EK001804.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 8:24,EK001805.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 8:24,EK001806.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 8:26,EK001807.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/22/18 8:26,EK001808.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/22/18 8:54,EK001809.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/22/18 8:54,EK001810.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/22/18 11:12,EK001811.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:12,EK001812.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:14,EK001813.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:14,EK001814.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:16,EK001815.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:16,EK001816.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:20,EK001817.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:20,EK001818.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:21,EK001819.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:21,EK001820.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:24,EK001821.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:24,EK001822.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:26,EK001823.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:26,EK001824.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:29,EK001825.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:29,EK001826.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:31,EK001827.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 11:31,EK001828.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 12:37,EK001829.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 12:37,EK001830.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:45,EK001831.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:45,EK001832.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:46,EK001833.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:46,EK001834.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:51,EK001835.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:51,EK001836.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:55,EK001837.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:55,EK001838.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:56,EK001839.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:56,EK001840.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:57,EK001841.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:57,EK001842.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:59,EK001843.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 13:59,EK001844.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:00,EK001845.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:00,EK001846.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:01,EK001847.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:01,EK001848.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:03,EK001849.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:03,EK001850.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:06,EK001851.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:06,EK001852.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:07,EK001853.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:07,EK001854.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:40,EK001855.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:40,EK001856.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:45,EK001857.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:45,EK001858.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:49,EK001859.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:49,EK001860.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:52,EK001861.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:52,EK001862.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:56,EK001863.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:56,EK001864.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:58,EK001865.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 14:58,EK001866.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 15:02,EK001867.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 15:02,EK001868.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 15:06,EK001869.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 15:06,EK001870.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 15:14,EK001871.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 15:14,EK001872.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/22/18 22:03,EK001873.JPG,impala,1,0,0,0,0,1,0,0
E04/E04_R1/101NIKON,6/22/18 22:03,EK001874.JPG,impala,1,0,0,0,0,1,0,0
E04/E04_R1/101NIKON,6/23/18 6:00,EK001875.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/23/18 6:00,EK001876.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/23/18 9:54,EK001877.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 9:54,EK001878.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 10:13,EK001879.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 10:13,EK001880.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 10:34,EK001881.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 10:34,EK001882.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 11:49,EK001883.JPG,impala,2,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/23/18 11:49,EK001884.JPG,impala,2,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/23/18 11:50,EK001885.JPG,impala,3,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/23/18 11:50,EK001886.JPG,impala,3,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/23/18 11:51,EK001887.JPG,impala,4,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/23/18 11:51,EK001888.JPG,impala,4,0,0,0,1,1,0,0
E04/E04_R1/101NIKON,6/23/18 11:52,EK001889.JPG,impala,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/23/18 11:52,EK001890.JPG,impala,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/23/18 11:58,EK001891.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 11:58,EK001892.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:00,EK001893.JPG,baboon,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/23/18 12:00,EK001894.JPG,baboon,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/23/18 12:02,EK001895.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:02,EK001896.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:10,EK001897.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:10,EK001898.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:18,EK001899.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:18,EK001900.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:19,EK001901.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:19,EK001902.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:27,EK001903.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:27,EK001904.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:34,EK001905.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:34,EK001906.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:38,EK001907.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:38,EK001908.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:39,EK001909.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:39,EK001910.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:42,EK001911.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:42,EK001912.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:49,EK001913.JPG,baboon,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/23/18 12:49,EK001914.JPG,baboon,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/23/18 12:55,EK001915.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 12:55,EK001916.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:09,EK001917.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:09,EK001918.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:10,EK001919.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:10,EK001920.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:31,EK001921.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:31,EK001922.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:32,EK001923.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:32,EK001924.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:48,EK001925.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:48,EK001926.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:54,EK001927.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:54,EK001928.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:56,EK001929.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:56,EK001930.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:57,EK001931.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:57,EK001932.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:58,EK001933.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:58,EK001934.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:58,EK001935.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 13:58,EK001936.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:01,EK001937.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:01,EK001938.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:02,EK001939.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:02,EK001940.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:03,EK001941.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:03,EK001942.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:04,EK001943.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:04,EK001944.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:07,EK001945.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:07,EK001946.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:08,EK001947.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:08,EK001948.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:09,EK001949.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:09,EK001950.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:11,EK001951.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:12,EK001952.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:13,EK001953.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:14,EK001954.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:14,EK001955.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:14,EK001956.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:18,EK001957.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:18,EK001958.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:31,EK001959.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:31,EK001960.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:45,EK001961.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:45,EK001962.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:56,EK001963.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 14:56,EK001964.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 15:05,EK001965.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 15:05,EK001966.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/23/18 17:04,EK001967.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/23/18 17:04,EK001968.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/23/18 17:05,EK001970.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/23/18 17:05,EK001969.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/23/18 17:07,EK001971.JPG,impala,1,0,0,0,1,1,0,1
E04/E04_R1/101NIKON,6/23/18 17:07,EK001972.JPG,impala,1,0,0,0,1,1,0,1
E04/E04_R1/101NIKON,6/23/18 17:08,EK001973.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/23/18 17:08,EK001974.JPG,impala,1,0,1,0,0,1,0,1
E04/E04_R1/101NIKON,6/23/18 17:11,EK001975.JPG,impala,2,0,1,0,0,1,1,2
E04/E04_R1/101NIKON,6/23/18 17:11,EK001976.JPG,impala,2,0,1,0,0,1,1,2
E04/E04_R1/101NIKON,6/24/18 1:18,EK001977.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 1:18,EK001978.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 1:58,EK001979.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 1:58,EK001980.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 6:55,EK001981.JPG,impala,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/24/18 6:55,EK001982.JPG,impala,1,0,1,0,0,1,0,0
E04/E04_R1/101NIKON,6/24/18 9:34,EK001983.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:34,EK001984.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:42,EK001985.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:42,EK001986.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:47,EK001987.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:47,EK001988.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:50,EK001989.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:50,EK001990.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:56,EK001991.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:56,EK001992.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:57,EK001993.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 9:57,EK001994.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:00,EK001995.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:00,EK001996.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:01,EK001997.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:01,EK001998.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:04,EK001999.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:04,EK002000.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:05,EK002001.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:05,EK002002.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:06,EK002003.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:06,EK002004.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:07,EK002005.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:07,EK002006.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:08,EK002007.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:08,EK002008.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:09,EK002009.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:09,EK002010.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:10,EK002011.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:10,EK002012.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:13,EK002013.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:13,EK002014.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:15,EK002015.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:15,EK002016.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:19,EK002017.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:19,EK002018.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:21,EK002019.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:21,EK002020.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:22,EK002021.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:22,EK002022.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:23,EK002023.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:23,EK002024.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:24,EK002025.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:24,EK002026.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:27,EK002027.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:27,EK002028.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:29,EK002029.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:29,EK002030.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:31,EK002031.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:31,EK002032.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:37,EK002033.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:37,EK002034.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:37,EK002035.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:37,EK002036.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:43,EK002037.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:43,EK002038.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:45,EK002039.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:45,EK002040.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:46,EK002041.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:46,EK002042.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:47,EK002043.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:47,EK002044.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:48,EK002045.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:48,EK002046.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:49,EK002047.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:49,EK002048.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:50,EK002049.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:50,EK002050.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:51,EK002051.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:51,EK002052.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:57,EK002053.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 10:57,EK002054.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:00,EK002055.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:00,EK002056.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:01,EK002057.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:01,EK002058.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:02,EK002059.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:02,EK002060.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:03,EK002061.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:03,EK002062.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:04,EK002063.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:04,EK002064.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:05,EK002065.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:05,EK002066.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:06,EK002067.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:06,EK002068.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:07,EK002069.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:07,EK002070.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:36,EK002071.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:36,EK002072.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:50,EK002073.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:50,EK002074.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:50,EK002075.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:50,EK002076.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:54,EK002077.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:54,EK002078.JPG,nothing there,,,,,,,,
E04/E04_R1/101NIKON,6/24/18 11:59,EK002079.JPG,nothing there,,,,,,,,
